faculty,date,start_time,duration_min,subject,instructor,room,group,type,status
"IwIKs4","2026-05-13","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-05-14","07:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L3","laboratoria","aktywne"
"IwIKs4","2026-05-14","07:30","135","Mikroprocesory i mikrokontrolery","dr inż. A. Drwal","06","P1","laboratoria","aktywne"
"IwIKs4","2026-05-14","10:00","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L2","laboratoria","aktywne"
"IwIKs4","2026-05-14","10:00","135","Sieci komputerowe","dr inż. P. Król","19","L1","laboratoria","aktywne"
"IwIKs4","2026-05-14","12:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L4","laboratoria","aktywne"
"IwIKs4","2026-05-14","12:30","135","Mikroprocesory i mikrokontrolery","dr inż. K. Suchenia","101B","P2","laboratoria","aktywne"
"IwIKs4","2026-05-15","07:30","135","Podstawy baz danych","dr inż. J. Strug","A2","W","wykład","aktywne"
"IwIKs4","2026-05-15","10:00","135","Podstawy baz danych","dr inż. J. Strug","18","P2","laboratoria","aktywne"
"IwIKs4","2026-05-15","10:00","135","Sieci komputerowe","dr inż. P. Król","19","L1","laboratoria","aktywne"
"IwIKs4","2026-05-15","12:30","135","Podstawy baz danych","dr inż. J. Strug","18","P4","laboratoria","aktywne"
"IwIKs4","2026-05-18","11:00","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L6","laboratoria","aktywne"
"IwIKs4","2026-05-18","11:00","135","Mikroprocesory i mikrokontrolery","mgr inż. M. Raźny","208E","P3","laboratoria","aktywne"
"IwIKs4","2026-05-18","13:30","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L5","laboratoria","aktywne"
"IwIKs4","2026-05-18","14:30","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L6","laboratoria","aktywne"
"IwIKs4","2026-05-18","16:15","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L5","laboratoria","aktywne"
"IwIKs4","2026-05-18","18:00","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","P4","laboratoria","aktywne"
"IwIKs4","2026-05-19","07:30","90","Podstawy baz danych","dr inż. J. Strug","19","Lk1","laboratoria","aktywne"
"IwIKs4","2026-05-19","07:30","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk2","laboratoria","aktywne"
"IwIKs4","2026-05-19","09:15","90","Podstawy baz danych","dr inż. J. Strug","19","Lk2","laboratoria","aktywne"
"IwIKs4","2026-05-19","09:15","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk3","laboratoria","aktywne"
"IwIKs4","2026-05-19","11:00","90","Podstawy baz danych","dr inż. J. Strug","19","Lk3","laboratoria","aktywne"
"IwIKs4","2026-05-19","11:00","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-05-19","12:45","90","Podstawy baz danych","dr inż. J. Strug","19","Lk4","laboratoria","aktywne"
"IwIKs4","2026-05-19","12:45","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-05-19","14:30","90","Programowanie w języku JAVA","dr inż. S. Bąk","A3","W","wykład","aktywne"
"IwIKs4","2026-05-19","16:15","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-05-19","18:00","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P4","laboratoria","aktywne"
"IwIKs4","2026-05-19","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P2","laboratoria","aktywne"
"IwIKs4","2026-05-20","09:15","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek3","laboratoria","aktywne"
"IwIKs4","2026-05-20","11:00","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek2","laboratoria","aktywne"
"IwIKs4","2026-05-20","12:45","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek1","laboratoria","aktywne"
"IwIKs4","2026-05-20","14:30","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","A3","W","wykład","aktywne"
"IwIKs4","2026-05-20","16:15","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk2","laboratoria","aktywne"
"IwIKs4","2026-05-20","18:00","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk3","laboratoria","aktywne"
"IwIKs4","2026-05-20","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-05-21","07:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L3","laboratoria","aktywne"
"IwIKs4","2026-05-21","07:30","135","Mikroprocesory i mikrokontrolery","dr inż. A. Drwal","06","P1","laboratoria","aktywne"
"IwIKs4","2026-05-21","10:00","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L2","laboratoria","aktywne"
"IwIKs4","2026-05-21","10:00","135","Sieci komputerowe","dr inż. P. Król","19","L1","laboratoria","aktywne"
"IwIKs4","2026-05-21","12:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L4","laboratoria","aktywne"
"IwIKs4","2026-05-21","12:30","180","Mikroprocesory i mikrokontrolery","dr inż. K. Suchenia","101B","P2","laboratoria","aktywne"
"IwIKs4","2026-05-22","07:30","135","Podstawy baz danych","dr inż. J. Strug","A2","W","wykład","aktywne"
"IwIKs4","2026-05-22","10:00","135","Podstawy baz danych","dr inż. J. Strug","18","P1","laboratoria","aktywne"
"IwIKs4","2026-05-22","12:30","135","Podstawy baz danych","dr inż. J. Strug","18","P3","laboratoria","aktywne"
"IwIKs4","2026-05-24","07:00","900","Zielone Świątki","Brak","-","Wszystkie grupy","święto","wolne"
"IwIKs4","2026-05-25","11:00","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L6","laboratoria","aktywne"
"IwIKs4","2026-05-25","11:00","135","Mikroprocesory i mikrokontrolery","mgr inż. M. Raźny","208E","P3","laboratoria","aktywne"
"IwIKs4","2026-05-25","13:30","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L5","laboratoria","aktywne"
"IwIKs4","2026-05-25","14:30","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L6","laboratoria","aktywne"
"IwIKs4","2026-05-25","16:15","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L5","laboratoria","aktywne"
"IwIKs4","2026-05-26","07:30","90","Podstawy baz danych","dr inż. J. Strug","19","Lk1","laboratoria","aktywne"
"IwIKs4","2026-05-26","07:30","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk2","laboratoria","aktywne"
"IwIKs4","2026-05-26","09:15","90","Podstawy baz danych","dr inż. J. Strug","19","Lk2","laboratoria","aktywne"
"IwIKs4","2026-05-26","09:15","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk3","laboratoria","aktywne"
"IwIKs4","2026-05-26","11:00","90","Podstawy baz danych","dr inż. J. Strug","19","Lk3","laboratoria","aktywne"
"IwIKs4","2026-05-26","11:00","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-05-26","12:45","90","Podstawy baz danych","dr inż. J. Strug","19","Lk4","laboratoria","aktywne"
"IwIKs4","2026-05-26","12:45","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-05-26","14:30","90","Programowanie w języku JAVA","dr inż. S. Bąk","A3","W","wykład","aktywne"
"IwIKs4","2026-05-26","16:15","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-05-26","18:00","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P3","laboratoria","aktywne"
"IwIKs4","2026-05-26","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P1","laboratoria","aktywne"
"IwIKs4","2026-05-27","09:15","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek3","laboratoria","aktywne"
"IwIKs4","2026-05-27","11:00","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek2","laboratoria","aktywne"
"IwIKs4","2026-05-27","12:45","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek1","laboratoria","aktywne"
"IwIKs4","2026-05-27","14:30","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","A3","W","wykład","aktywne"
"IwIKs4","2026-05-27","16:15","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk2","laboratoria","aktywne"
"IwIKs4","2026-05-27","18:00","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk3","laboratoria","aktywne"
"IwIKs4","2026-05-27","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-05-28","07:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L3","laboratoria","aktywne"
"IwIKs4","2026-05-28","07:30","135","Mikroprocesory i mikrokontrolery","dr inż. A. Drwal","06","P1","laboratoria","aktywne"
"IwIKs4","2026-05-28","10:00","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L2","laboratoria","aktywne"
"IwIKs4","2026-05-28","10:00","135","Sieci komputerowe","dr inż. P. Król","19","L1","laboratoria","aktywne"
"IwIKs4","2026-05-28","12:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L4","laboratoria","aktywne"
"IwIKs4","2026-05-28","12:30","180","Mikroprocesory i mikrokontrolery","dr inż. K. Suchenia","101B","P2","laboratoria","aktywne"
"IwIKs4","2026-05-29","07:30","135","Podstawy baz danych","dr inż. J. Strug","A2","W","wykład","aktywne"
"IwIKs4","2026-05-29","10:00","135","Podstawy baz danych","dr inż. J. Strug","18","P2","laboratoria","aktywne"
"IwIKs4","2026-05-29","12:30","135","Podstawy baz danych","dr inż. J. Strug","18","P4","laboratoria","aktywne"
"IwIKs4","2026-06-01","11:00","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L6","laboratoria","aktywne"
"IwIKs4","2026-06-01","11:00","135","Mikroprocesory i mikrokontrolery","mgr inż. M. Raźny","208E","P3","laboratoria","aktywne"
"IwIKs4","2026-06-01","13:30","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L5","laboratoria","aktywne"
"IwIKs4","2026-06-01","14:30","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L6","laboratoria","aktywne"
"IwIKs4","2026-06-01","16:15","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L5","laboratoria","aktywne"
"IwIKs4","2026-06-01","18:00","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","P4","laboratoria","aktywne"
"IwIKs4","2026-06-02","07:30","90","Podstawy baz danych","dr inż. J. Strug","19","Lk1","laboratoria","aktywne"
"IwIKs4","2026-06-02","07:30","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk2","laboratoria","aktywne"
"IwIKs4","2026-06-02","09:15","90","Podstawy baz danych","dr inż. J. Strug","19","Lk2","laboratoria","aktywne"
"IwIKs4","2026-06-02","09:15","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk3","laboratoria","aktywne"
"IwIKs4","2026-06-02","11:00","90","Podstawy baz danych","dr inż. J. Strug","19","Lk3","laboratoria","aktywne"
"IwIKs4","2026-06-02","11:00","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-06-02","12:45","90","Podstawy baz danych","dr inż. J. Strug","19","Lk4","laboratoria","aktywne"
"IwIKs4","2026-06-02","12:45","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-06-02","14:30","90","Programowanie w języku JAVA","dr inż. S. Bąk","A3","W","wykład","aktywne"
"IwIKs4","2026-06-02","16:15","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-06-02","18:00","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P4","laboratoria","aktywne"
"IwIKs4","2026-06-02","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P2","laboratoria","aktywne"
"IwIKs4","2026-06-03","09:15","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek3","laboratoria","aktywne"
"IwIKs4","2026-06-03","11:00","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek2","laboratoria","aktywne"
"IwIKs4","2026-06-03","12:45","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek1","laboratoria","aktywne"
"IwIKs4","2026-06-03","14:30","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","A3","W","wykład","aktywne"
"IwIKs4","2026-06-03","16:15","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk2","laboratoria","aktywne"
"IwIKs4","2026-06-03","18:00","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk3","laboratoria","aktywne"
"IwIKs4","2026-06-03","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-06-04","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"IwIKs4","2026-06-05","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"IwIKs4","2026-06-08","11:00","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L6","laboratoria","aktywne"
"IwIKs4","2026-06-08","11:00","135","Mikroprocesory i mikrokontrolery","mgr inż. M. Raźny","208E","P3","laboratoria","aktywne"
"IwIKs4","2026-06-08","13:30","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L5","laboratoria","aktywne"
"IwIKs4","2026-06-08","14:30","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L6","laboratoria","aktywne"
"IwIKs4","2026-06-08","16:15","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L5","laboratoria","aktywne"
"IwIKs4","2026-06-09","07:30","90","Podstawy baz danych","dr inż. J. Strug","19","Lk1","laboratoria","aktywne"
"IwIKs4","2026-06-09","07:30","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk2","laboratoria","aktywne"
"IwIKs4","2026-06-09","09:15","90","Podstawy baz danych","dr inż. J. Strug","19","Lk2","laboratoria","aktywne"
"IwIKs4","2026-06-09","09:15","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk3","laboratoria","aktywne"
"IwIKs4","2026-06-09","11:00","90","Podstawy baz danych","dr inż. J. Strug","19","Lk3","laboratoria","aktywne"
"IwIKs4","2026-06-09","11:00","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-06-09","12:45","90","Podstawy baz danych","dr inż. J. Strug","19","Lk4","laboratoria","aktywne"
"IwIKs4","2026-06-09","12:45","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-06-09","14:30","90","Programowanie w języku JAVA","dr inż. S. Bąk","A3","W","wykład","aktywne"
"IwIKs4","2026-06-09","16:15","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-06-09","18:00","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P3","laboratoria","aktywne"
"IwIKs4","2026-06-09","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P1","laboratoria","aktywne"
"IwIKs4","2026-06-10","09:15","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek3","laboratoria","aktywne"
"IwIKs4","2026-06-10","11:00","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek2","laboratoria","aktywne"
"IwIKs4","2026-06-10","12:45","90","Język angielski","mgr A. Gunia-Tracz","108D","Lek1","laboratoria","aktywne"
"IwIKs4","2026-06-10","14:30","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","A3","W","wykład","aktywne"
"IwIKs4","2026-06-10","16:15","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk2","laboratoria","aktywne"
"IwIKs4","2026-06-10","18:00","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk3","laboratoria","aktywne"
"IwIKs4","2026-06-10","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-06-11","07:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L3","laboratoria","aktywne"
"IwIKs4","2026-06-11","07:30","135","Mikroprocesory i mikrokontrolery","dr inż. A. Drwal","06","P1","laboratoria","aktywne"
"IwIKs4","2026-06-11","10:00","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L2","laboratoria","aktywne"
"IwIKs4","2026-06-11","10:00","135","Sieci komputerowe","dr inż. P. Król","19","L1","laboratoria","aktywne"
"IwIKs4","2026-06-11","12:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L4","laboratoria","aktywne"
"IwIKs4","2026-06-11","12:30","180","Mikroprocesory i mikrokontrolery","dr inż. K. Suchenia","101B","P2","laboratoria","aktywne"
"IwIKs4","2026-06-12","07:30","135","Podstawy baz danych","dr inż. J. Strug","A2","W","wykład","aktywne"
"IwIKs4","2026-06-12","07:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L2","laboratoria","aktywne"
"IwIKs4","2026-06-12","10:00","135","Podstawy baz danych","dr inż. J. Strug","18","P2","laboratoria","aktywne"
"IwIKs4","2026-06-12","10:00","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L4","laboratoria","aktywne"
"IwIKs4","2026-06-12","12:30","135","Podstawy baz danych","dr inż. J. Strug","18","P4","laboratoria","aktywne"
"IwIKs4","2026-06-12","12:30","135","Sieci komputerowe","mgr inż. G. Nowakowski","202","L3","laboratoria","aktywne"
"IwIKs4","2026-06-15","11:00","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L6","laboratoria","aktywne"
"IwIKs4","2026-06-15","11:00","135","Mikroprocesory i mikrokontrolery","mgr inż. M. Raźny","208E","P3","laboratoria","aktywne"
"IwIKs4","2026-06-15","13:30","135","Sieci komputerowe","mgr inż. K. Kiełkowicz","202","L5","laboratoria","aktywne"
"IwIKs4","2026-06-15","14:30","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L6","laboratoria","aktywne"
"IwIKs4","2026-06-15","16:15","90","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","L5","laboratoria","aktywne"
"IwIKs4","2026-06-15","18:00","135","Mikroprocesory i mikrokontrolery","dr inż. S. Żaba","06","P4","laboratoria","aktywne"
"IwIKs4","2026-06-16","07:30","90","Podstawy baz danych","dr inż. J. Strug","19","Lk1","laboratoria","aktywne"
"IwIKs4","2026-06-16","07:30","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk2","laboratoria","aktywne"
"IwIKs4","2026-06-16","09:15","90","Podstawy baz danych","dr inż. J. Strug","19","Lk2","laboratoria","aktywne"
"IwIKs4","2026-06-16","09:15","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk3","laboratoria","aktywne"
"IwIKs4","2026-06-16","11:00","90","Podstawy baz danych","dr inż. J. Strug","19","Lk3","laboratoria","aktywne"
"IwIKs4","2026-06-16","11:00","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk4","laboratoria","aktywne"
"IwIKs4","2026-06-16","12:45","90","Podstawy baz danych","dr inż. J. Strug","19","Lk4","laboratoria","aktywne"
"IwIKs4","2026-06-16","12:45","90","Programowanie technik pomiarowych","dr inż. M. Pawlik","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-06-16","14:30","90","Programowanie w języku JAVA","dr inż. S. Bąk","A3","W","wykład","aktywne"
"IwIKs4","2026-06-16","16:15","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","Lk1","laboratoria","aktywne"
"IwIKs4","2026-06-16","18:00","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P4","laboratoria","aktywne"
"IwIKs4","2026-06-16","19:45","90","Programowanie w języku JAVA","dr inż. S. Bąk","201","P2","laboratoria","aktywne"
"IwIKs6","2026-02-23","07:30","90","Bezpieczeństwo systemów komputerowych","dr inż. A. Suchenia","A3","W","wykład","aktywne"
"IwIKs6","2026-02-23","09:15","90","Sztuczna inteligencja","mgr inż. J. Krupiński","18","Lk3","laboratoria","aktywne"
